user,song,title,play_count,release,artist_name,year,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
b47bcf9bf45676cfac8ea223561945112116cbb0,SOCFNLP12A58A7D730,The Wind Blows,1,When The World Comes Down,The All-American Rejects,2008,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",0.582,0.696,0.0,-6.728,1.0,0.0283,0.0224,5.29e-06,0.188,0.77,83.541,audio_features,7Bz4NRXHoQF1OdhvxFDbCt,spotify:track:7Bz4NRXHoQF1OdhvxFDbCt,https://api.spotify.com/v1/tracks/7Bz4NRXHoQF1OdhvxFDbCt,https://api.spotify.com/v1/audio-analysis/7Bz4NRXHoQF1OdhvxFDbCt,262253.0,4.0
b47bcf9bf45676cfac8ea223561945112116cbb0,SOCFNLP12A58A7D730,The Wind Blows,1,When The World Comes Down,The All-American Rejects,2008,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",0.582,0.696,0.0,-6.728,1.0,0.0283,0.0224,5.29e-06,0.188,0.77,83.541,audio_features,7Bz4NRXHoQF1OdhvxFDbCt,spotify:track:7Bz4NRXHoQF1OdhvxFDbCt,https://api.spotify.com/v1/tracks/7Bz4NRXHoQF1OdhvxFDbCt,https://api.spotify.com/v1/audio-analysis/7Bz4NRXHoQF1OdhvxFDbCt,262253.0,4.0
541058ece6fcf822d90f2dae111ac213d20771a4,SODLAPJ12A8C142002,Mia,1,First Love,Emmy The Great,2007,anti-folk,0.588,0.313,1.0,-13.042,1.0,0.0278,0.631,0.0,0.335,0.347,103.977,audio_features,6YBBmPBI2LZRG18k5NfcLX,spotify:track:6YBBmPBI2LZRG18k5NfcLX,https://api.spotify.com/v1/tracks/6YBBmPBI2LZRG18k5NfcLX,https://api.spotify.com/v1/audio-analysis/6YBBmPBI2LZRG18k5NfcLX,204093.0,4.0
9360787ed613c5ceca96939b1fcf86d70628cc1b,SOCWVHV12A8AE46E2E,Fire Burns Below,5,Stained Class,Judas Priest,2001,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",0.512,0.626,2.0,-8.091,1.0,0.0366,0.0414,0.0023,0.111,0.0681,101.082,audio_features,4sAOwd8m4YnGNoK4wxccUv,spotify:track:4sAOwd8m4YnGNoK4wxccUv,https://api.spotify.com/v1/tracks/4sAOwd8m4YnGNoK4wxccUv,https://api.spotify.com/v1/audio-analysis/4sAOwd8m4YnGNoK4wxccUv,418427.0,4.0
dfa94c33a4ac9428bd1c06fb21be4f8e96bce09a,SOSHFIQ12A6D4F724F,God Don't Like Ugly,8,Da Storm,O.G.C.,1996,hardcore hip hop,0.845,0.445,10.0,-11.047,0.0,0.421,0.534,8.81e-06,0.108,0.526,92.574,audio_features,4XfyJ55IhjiYRGJwcblpuE,spotify:track:4XfyJ55IhjiYRGJwcblpuE,https://api.spotify.com/v1/tracks/4XfyJ55IhjiYRGJwcblpuE,https://api.spotify.com/v1/audio-analysis/4XfyJ55IhjiYRGJwcblpuE,286488.0,4.0
d33f5eeb90b1a9a639a61946f5db2ee16aba9384,SOSOHQJ12A6D4F97A3,Deep Inside Of You (2006 Remastered LP Version),1,A Collection,Third Eye Blind,2006,,,,,,,,,,,,,,,,,,,
4ce5ef626c03f262dfa8ed9d7994dba2fe5e0222,SORAFOS12A6D4F7B49,Bottom Of the Barrel,2,Amos Lee,Amos Lee,2005,"acoustic pop, neo mellow, stomp and holler",0.611,0.346,7.0,-12.689,1.0,0.128,0.784,3.5e-06,0.104,0.539,178.13,audio_features,3FLYHWXkojNtBSqB7MDslh,spotify:track:3FLYHWXkojNtBSqB7MDslh,https://api.spotify.com/v1/tracks/3FLYHWXkojNtBSqB7MDslh,https://api.spotify.com/v1/audio-analysis/3FLYHWXkojNtBSqB7MDslh,120387.0,4.0
3ceec64c28d530edd78213926749c343a0b0c5bc,SOZEGQB12A8C1413E7,Exit. Stage Right,1,The Early Years - The Bee Gees,The Bee Gees,0,,,,,,,,,,,,,,,,,,,
db52f95a38a2bfa9f133d9e895d7251857d4efcc,SOKUPAO12AB018D576,The Only Exception (Album Version),3,The Only Exception,Paramore,0,,,,,,,,,,,,,,,,,,,
dc2990ade27234b48c980ab97e891776f4768b44,SOHXWUX12AB01821DC,Silence,1,Clubbers Guide 2009,Delerium feat. Sarah McLachlan,1997,gregorian dance,0.602,0.847,11.0,-5.998,0.0,0.0588,0.00887,0.0308,0.0622,0.0871,138.037,audio_features,2jAjkmZIKwV5VOBiZ3qUUL,spotify:track:2jAjkmZIKwV5VOBiZ3qUUL,https://api.spotify.com/v1/tracks/2jAjkmZIKwV5VOBiZ3qUUL,https://api.spotify.com/v1/audio-analysis/2jAjkmZIKwV5VOBiZ3qUUL,235200.0,4.0
7c779425f1e29568ae50bfc9b1f96ff1f82ee20d,SOMBGAL12AB0181F7F,(iii),1,The Battle Of Electricity,The Gerbils,2001,"athens indie, elephant 6",0.418,0.014,11.0,-33.869,1.0,0.0518,0.977,0.0797,0.0865,0.118,78.62,audio_features,0qDF0jdsx7hirKb2BG3lvw,spotify:track:0qDF0jdsx7hirKb2BG3lvw,https://api.spotify.com/v1/tracks/0qDF0jdsx7hirKb2BG3lvw,https://api.spotify.com/v1/audio-analysis/0qDF0jdsx7hirKb2BG3lvw,27000.0,4.0
269c2ab104727c1265062228c569b97c9489ca80,SOBOUPA12A6D4F81F1,Sincerité Et Jalousie,1,Simple Et Funky,Alliance Ethnik,0,old school rap francais,0.803,0.532,7.0,-7.812,1.0,0.251,0.274,3.32e-05,0.0997,0.611,95.107,audio_features,4R5OMmjA8B5MB20gpezbDV,spotify:track:4R5OMmjA8B5MB20gpezbDV,https://api.spotify.com/v1/tracks/4R5OMmjA8B5MB20gpezbDV,https://api.spotify.com/v1/audio-analysis/4R5OMmjA8B5MB20gpezbDV,195933.0,4.0
a0a94733488fff658ca6da8d7baff45ecb8c4274,SOLWSYC12A6D4F784B,Domingo,1,Diferente,Gotan Project,2006,"jazztronica, neotango, tango, world",0.864,0.534,6.0,-10.233,1.0,0.226,0.132,0.911,0.113,0.503,113.987,audio_features,4F3RNSPaNcN3RhaUyyPBXf,spotify:track:4F3RNSPaNcN3RhaUyyPBXf,https://api.spotify.com/v1/tracks/4F3RNSPaNcN3RhaUyyPBXf,https://api.spotify.com/v1/audio-analysis/4F3RNSPaNcN3RhaUyyPBXf,253907.0,4.0
b1b73a52cbc30e3e7401acb7c3254425a33bb5ae,SORWFQX12A81C23B94,Bite The Bullet (Album Version),2,Through The Ashes Of Empires,Machine Head,0,,,,,,,,,,,,,,,,,,,
b5e7fe73d0c5503b714ffd9e56dbb3ce85184c48,SOQEDIK12A8AE46BA6,Been Caught Stealing ( LP Version ),1,Ritual De Lo Habitual,Jane's Addiction,1990,,,,,,,,,,,,,,,,,,,
ca0b33de4afec3723fc52d321df532fece0c44c4,SOZJHRQ12A58A8104F,Hello/Goodbye [Uncool] (feat. Unkle) (Explicit Album Version),3,Lupe Fiasco's The Cool,Lupe Fiasco feat. Unkle,0,,,,,,,,,,,,,,,,,,,
2ebd8c93d6f897de0058f5c8da5940be8d97d256,SOPUCYA12A8C13A694,Canada,9,The End Is Here,Five Iron Frenzy,0,"christian punk, ska punk",0.633,0.886,7.0,-7.113,1.0,0.0933,0.0535,0.0,0.0969,0.96,174.891,audio_features,4ALQyinHGIctf3q6YhWemg,spotify:track:4ALQyinHGIctf3q6YhWemg,https://api.spotify.com/v1/tracks/4ALQyinHGIctf3q6YhWemg,https://api.spotify.com/v1/audio-analysis/4ALQyinHGIctf3q6YhWemg,195933.0,4.0
9661a300031c310dd62e28cbbde3ba9213d46f9a,SOSKROK12A6D4F75E4,On The Road Again (Pigna People Remix),1,On The Road Again,Telex,0,,,,,,,,,,,,,,,,,,,
9f5a097fdb148a28d83f19acb1fb495dd1ccbc9e,SOGTQNI12AB0184A5C,Vanilla Twilight,1,Ocean Eyes,Owl City,2009,"indietronica, pop",0.582,0.529,11.0,-7.637,1.0,0.0248,0.00961,0.000554,0.113,0.567,166.134,audio_features,0vCTQcxSGAgjHaiAsIANKn,spotify:track:0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/tracks/0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/audio-analysis/0vCTQcxSGAgjHaiAsIANKn,231707.0,4.0
31fb46cb055225b72ce1a8f15b4bac953e80cc51,SOKNAOF12AF72AC876,First Time,2,Who We Are,Lifehouse,2007,"neo mellow, pop rock, post-grunge",0.442,0.952,3.0,-2.214,1.0,0.0541,2.41e-05,0.0,0.205,0.505,130.682,audio_features,40Fp6pxcS9l08kL1R50mR4,spotify:track:40Fp6pxcS9l08kL1R50mR4,https://api.spotify.com/v1/tracks/40Fp6pxcS9l08kL1R50mR4,https://api.spotify.com/v1/audio-analysis/40Fp6pxcS9l08kL1R50mR4,203640.0,4.0
cd9b31dc83286d2eae0200bdd0adb980933e3604,SOZTLUW12A6D4F8FAE,The Switch,1,Cold,Cold,0,"alternative metal, industrial metal, nu metal, post-grunge",0.302,0.907,5.0,-7.08,1.0,0.0582,8.71e-05,0.764,0.206,0.547,114.721,audio_features,435D9imUWYKFsk7rS1o7Nz,spotify:track:435D9imUWYKFsk7rS1o7Nz,https://api.spotify.com/v1/tracks/435D9imUWYKFsk7rS1o7Nz,https://api.spotify.com/v1/audio-analysis/435D9imUWYKFsk7rS1o7Nz,247133.0,4.0
7e9593630fbde195857e9bc0297a7a40a5fc1ad3,SOZCDWG12A6D4F81E1,A Beggar On A Beach Of Gold,27,Beggar On A Beach Of Gold,Mike And The Mechanics,1995,"album rock, mellow gold, new romantic, new wave, new wave pop, soft rock",0.674,0.744,10.0,-7.2,0.0,0.0257,0.127,0.0,0.0514,0.721,131.963,audio_features,5E0pox493hCPrJYsydr1Bu,spotify:track:5E0pox493hCPrJYsydr1Bu,https://api.spotify.com/v1/tracks/5E0pox493hCPrJYsydr1Bu,https://api.spotify.com/v1/audio-analysis/5E0pox493hCPrJYsydr1Bu,282400.0,4.0
31b67c736ae21dca9927ecdb51abd811df9c053a,SOHPRCT12A6701F5E2,Bobine,10,Ay Caramba!,Ska Cubano,2005,ska,0.36,0.938,9.0,-6.301,0.0,0.0537,0.0142,0.222,0.56,0.882,157.39,audio_features,1XV8p5wnBgJzAsl4X7Ud2Z,spotify:track:1XV8p5wnBgJzAsl4X7Ud2Z,https://api.spotify.com/v1/tracks/1XV8p5wnBgJzAsl4X7Ud2Z,https://api.spotify.com/v1/audio-analysis/1XV8p5wnBgJzAsl4X7Ud2Z,386653.0,5.0
8decafe645cce178046ba0dc1ac1f3e05631394a,SOBWDFR12A8C131CAD,I Believe In You,1,Jukebox,Cat Power,2008,"art pop, indie rock, melancholia, singer-songwriter, slowcore",0.591,0.738,9.0,-6.108,1.0,0.0347,0.521,1.81e-06,0.0519,0.553,148.688,audio_features,1BrCyTpzQXOMAKnc70uDgH,spotify:track:1BrCyTpzQXOMAKnc70uDgH,https://api.spotify.com/v1/tracks/1BrCyTpzQXOMAKnc70uDgH,https://api.spotify.com/v1/audio-analysis/1BrCyTpzQXOMAKnc70uDgH,248093.0,4.0
8e4ba333d2752a21eb3aa808527db3c94ff10cfa,SOTTNVS12AB018E05E,Poison,1,Bardot,Bardot,0,australian pop,0.811,0.78,11.0,-4.509,0.0,0.0562,0.0934,0.0,0.0612,0.842,101.017,audio_features,2tQjkJ0f3C6fpltdBaVJqw,spotify:track:2tQjkJ0f3C6fpltdBaVJqw,https://api.spotify.com/v1/tracks/2tQjkJ0f3C6fpltdBaVJqw,https://api.spotify.com/v1/audio-analysis/2tQjkJ0f3C6fpltdBaVJqw,200253.0,4.0
a90c6cbeab00f556e4512390789834f1a0337491,SOXPEQX12AF729B54B,Velvet Chains,1,Billy And The Kid,Billy Joe Shaver,2004,,,,,,,,,,,,,,,,,,,
9d14b10f1e49c8206fb3b36b1b52ed393502a218,SOEBKCR12AB0183B6B,('Til) I Kissed You,1,American Legends,Everly Brothers,1959,"adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",0.576,0.458,1.0,-10.341,1.0,0.0442,0.626,0.0,0.377,0.629,141.567,audio_features,4BMhwvrqMUSm65RRB0RAEa,spotify:track:4BMhwvrqMUSm65RRB0RAEa,https://api.spotify.com/v1/tracks/4BMhwvrqMUSm65RRB0RAEa,https://api.spotify.com/v1/audio-analysis/4BMhwvrqMUSm65RRB0RAEa,144533.0,4.0
afb187cde323ef5db9731596e8bb3088fcc463df,SOPSTZP12AC3DF474B,He Said Eternity,1,Beautiful Tragedy,In This Moment,2007,"alternative metal, nu metal, post-grunge",0.395,0.928,7.0,-4.505,1.0,0.166,0.00317,0.000267,0.133,0.236,183.789,audio_features,4IWswHsnngSv1HcYqtj91U,spotify:track:4IWswHsnngSv1HcYqtj91U,https://api.spotify.com/v1/tracks/4IWswHsnngSv1HcYqtj91U,https://api.spotify.com/v1/audio-analysis/4IWswHsnngSv1HcYqtj91U,231200.0,4.0
c519e6afe094c37777448487aa75dfab34b6c27a,SOGTECN12A6D4F674B,Cobarde,1,Amor Prohibido,Selena,0,"mexican pop, tejano",0.646,0.558,11.0,-9.889,0.0,0.036,0.332,0.0,0.0729,0.705,105.595,audio_features,0i6LvjsCAXvtLrZij7vhKN,spotify:track:0i6LvjsCAXvtLrZij7vhKN,https://api.spotify.com/v1/tracks/0i6LvjsCAXvtLrZij7vhKN,https://api.spotify.com/v1/audio-analysis/0i6LvjsCAXvtLrZij7vhKN,172493.0,4.0
ffd1ae74a781b4d3367e0b00be69f50f64824c5f,SOCFCAW12AB0182D7F,Snowblind,1,Alcohol Fueled Brutality,Black Label Society,2001,"alternative metal, groove metal, hard rock, metal, nu metal",0.527,0.702,2.0,-7.278,1.0,0.0355,0.0292,0.0319,0.074,0.465,114.937,audio_features,7JOrNCZGynB83kHxJzwSch,spotify:track:7JOrNCZGynB83kHxJzwSch,https://api.spotify.com/v1/tracks/7JOrNCZGynB83kHxJzwSch,https://api.spotify.com/v1/audio-analysis/7JOrNCZGynB83kHxJzwSch,420547.0,4.0
6959878265e0917f117b1881da0488f3da480cb6,SOJEVZW12A8C133988,Waiting,2,Signify (Special Edition),Porcupine Tree,1997,"progressive metal, progressive rock",0.539,0.384,6.0,-13.903,0.0,0.0258,0.000881,0.529,0.122,0.352,94.023,audio_features,0fMqi9V3pulDGq1S62Y0WL,spotify:track:0fMqi9V3pulDGq1S62Y0WL,https://api.spotify.com/v1/tracks/0fMqi9V3pulDGq1S62Y0WL,https://api.spotify.com/v1/audio-analysis/0fMqi9V3pulDGq1S62Y0WL,267333.0,4.0
6e8bdab560ec01dd450cad1758122c95bab914e3,SOKXAVU12A8C13FA3D,Satch Boogie,1,Surfing With The Alien,Joe Satriani,1987,"hard rock, instrumental rock, metal guitar, shred",0.46,0.951,2.0,-6.869,1.0,0.108,0.00285,0.833,0.0523,0.336,108.005,audio_features,3ExNcJ7LkInTekJg13FQSq,spotify:track:3ExNcJ7LkInTekJg13FQSq,https://api.spotify.com/v1/tracks/3ExNcJ7LkInTekJg13FQSq,https://api.spotify.com/v1/audio-analysis/3ExNcJ7LkInTekJg13FQSq,192600.0,4.0
